Tank Type	Tank Facility ID	Tank Owner ID	Tank Number	Install Date	Tank Status	Foundation Type Concrete Coating/RPB	Foundation Type Concrete	Foundation Type Steel/Saddle/Runner/Beam	Foundation Type Earthen	Foundation Type Ring Wall	Foundation Type Unknown	Foundation Type Other	Foundation Type Other Specify	Roof Type N/A Horizontal Tank	Roof Type Floating	Roof Type Fixed Cone-Welded/Bolted	Roof Type Other	Roof Type Other Specify						
AST	1007832	27642	2	4/23/1979	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1007834	38302	1	5/1/1987	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1007834	38302	2	5/1/1987	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1007845	37125	1		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	1007845	37125	2		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	1007846	38147	1	1/22/1999	DISMANTLED	N	N	N	N	N	Y	N		N	N	N	N							
AST	1007846	38147	2	1/22/1999	DISMANTLED	N	N	N	N	N	Y	N		N	N	N	N							
AST	1008065	31404	3	4/17/1992	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	1008074	27988	1	1/1/1988	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y							
AST	1008074	27988	849915	11/22/1996	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	None						
AST	1008075	27988	10	4/25/1994	PERM OUT OF USE	Y	Y	N	N	N	N	N		N	N	N	Y	CYLINDERICAL VERTICAL DESIGN-FLAT ROOF						
AST	1008075	27988	11	4/25/1994	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	CYLINDERICAL VERTICAL DESIGN-FLAT ROOF						
AST	1008075	27988	9	4/25/1994	PERM OUT OF USE	Y	Y	N	N	N	N	N		N	N	N	Y	CYLINDERICAL HORIZONTAL-NO ROOF						
AST	1008083	41481	JetAport	7/13/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	1008113	29364	1		CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y	HORIZONTAL TANK						
AST	1008117	43860	1		CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1008175	39956	1	1/1/1997	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	horizontal; shop fabricated						
AST	1008185	36650	1	1/5/2012	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	1008219	27238	1	12/1/1996	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	1008219	27238	2	3/1/2013	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	1008219	27238	3	3/1/2013	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	1008219	27238	MaintSop	1/1/1989	DISMANTLED	N	N	N	N	N	N	Y	Wood Timber	N	N	N	Y	None						
AST	1008219	27238	ReadiCntr	6/27/2006	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	1008451	38426	1	12/15/1993	CURR IN USE	N	Y	Y	N	N	N	N	NA	N	N	N	N							
AST	1008582	37575	1		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	1008582	37575	2		DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal						
AST	1008582	37575	3		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	1008645	37974	1	3/25/1991	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	1008645	37974	D2	3/25/1991	DISMANTLED	Y	N	Y	N	N	N	N		N	N	N	N							
AST	1008691	27642	1skid	12/6/1995	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	N							
AST	1008825	27642	168	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	1008825	27642	432201	2/26/2009	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal						
AST	1008825	27642	432203	3/7/2011	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1008825	35885	D1		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	1009092	30771	10	9/11/1996	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	1009092	30771	4	6/1/1973	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	1009092	30771	9	9/11/1996	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	1009167	32010	1	3/14/1996	CURR IN USE	N	N	N	N	N	Y	N		N	N	N	N							
AST	1009182	35736	Fueltk	4/29/1966	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	1009213	45302	1	1/1/2004	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal Tank						
AST	1009230	40143	1	12/9/1953	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y	HORIZONTAL TANKS						
AST	1009230	40143	2	12/9/1953	DISMANTLED	Y	N	Y	N	N	N	N		N	N	N	Y	HORIZONTAL TANKS						
AST	1009230	40143	3	12/9/1953	CLOSED IN PLACE	N	N	Y	N	N	N	N		N	N	N	Y	HORIZONTAL TANKS						
AST	1009230	40143	4	2/22/2002	PERM OUT OF USE	N	Y	Y	N	N	N	N		N	N	N	Y	none						
AST	1009230	40143	5	2/25/2002	PERM OUT OF USE	N	Y	Y	N	N	N	N		N	N	N	Y	none						
AST	1009323	34113	1	7/1/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1009374	27097	1	12/20/1999	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1009408	47227	D1	11/1/1993	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NO ROOF OVER TANK						
AST	1009408	47227	D2	11/1/1993	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NO ROOF OVER TANK						
AST	1009408	47227	D3	1/1/1990	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NO ROOF OVER TANK						
AST	1009408	47227	D4	1/1/1982	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NO ROOF OVER TANK						
AST	1009408	47227	D5	1/1/1982	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NO ROOF OVER TANK						
AST	1009408	47227	D6	1/1/1982	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NO ROOF OVER TANK						
AST	1009408	47227	D7	1/1/1990	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NO ROOF OVER TANK						
AST	1009408	47227	D8	1/1/1985	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	NONE						
AST	1009454	42271	1port	12/8/1999	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1009484	35965	102	3/1/2000	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1009484	35965	103	3/1/2000	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	1009494	43880	1port	1/1/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	1009494	43880	2	3/1/2018	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1009648	37742	BL-1	6/1/1969	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	1009687	38147	1	1/15/1999	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	N							
AST	1009687	38147	2	1/15/1999	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	N							
AST	1010213	38147	1	2/1/1990	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Horizpntal						
AST	1010213	38147	1A-port	2/5/1998	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y							
AST	1010213	38147	2	2/1/1990	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal						
AST	1010213	38147	3	2/1/1990	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal						
AST	1010213	46212	R-VQS1	2/14/2005	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010213	46212	R-VQS2	2/14/2005	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010213	46212	R-VQS3	2/14/2005	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010213	46212	R-VQS4	2/14/2005	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010308	41950	1	11/15/1997	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	1010325	37773	1	1/1/1970	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010325	37773	2	2/1/1999	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1010460	46038	1		CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	1010460	46038	2	4/23/2015	CURR IN USE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	1010462	34574	1		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1010462	34574	2		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1010467	34574	1		CURR IN USE	N	N	N	N	N	Y	N		N	N	N	Y	Horizontal						
AST	1010471	34574	1		CURR IN USE	N	N	N	N	N	Y	N		N	N	N	Y	HORIZONTAL TANK						
AST	1010471	34574	2		CURR IN USE	N	N	N	N	N	Y	N		N	N	N	Y	HORIZONTAL TANK						
AST	1010476	34574	1D	5/3/1983	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	1010479	45744	1-320426	1/1/2003	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1010479	45744	2-320425	1/1/2003	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1010479	45744	3-320427	1/1/2003	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1010479	45744	4-Appco101	12/20/1998	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Portable Horizontal Tank						
AST	1010479	45744	5-Appco100	12/20/1998	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Portable Horizontal Tank						
AST	1010479	45744	7-PICNSV		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	none						
AST	1010479	45744	8		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1010479	45744	9	12/20/1998	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Portable Horizontal Tank						
AST	1010479	45744	DIE04A		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010479	45744	DIE04B		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010479	45744	KERO5A		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010479	45744	KERO5B		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010479	45744	MUL001		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010479	45744	PUL002		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010479	45744	UNL03A		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010479	45744	UNL03B		DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1010495	36439	1	2/23/2001	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010495	36439	2	2/23/2001	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010495	36439	3	2/23/2001	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1010510	35879	37	9/15/1998	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	1010701	31241	1	1/19/1969	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	Y	N							
AST	1010701	31241	2	1/19/1969	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	Y	N							
AST	1010701	31241	3	1/19/1969	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	Y	N							
AST	1010701	31241	4	1/19/1969	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	Y	N							
AST	1010701	31241	5	1/19/1969	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	Y	N							
AST	1010720	44328	1	5/1/1999	CURR IN USE	Y	N	Y	N	N	N	N		N	N	N	Y	None-Horizontal Tank						
AST	1010730	41243	1	1/1/1985	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y							
AST	1010809	31049	3	1/1/2011	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N	Horizontal						
AST	1010809	31049	4	1/1/2011	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N	Horizontal						
AST	1010809	31790	1skid	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	1010809	31790	2	1/1/2000	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	N							
AST	1010813	40485	9802	5/1/1989	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	Y	None						
AST	1010813	42452	1	5/18/1984	CLOSED IN PLACE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	1010813	42452	3A	6/10/2002	CLOSED IN PLACE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	1010813	42452	3B	6/10/2002	CLOSED IN PLACE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	1010813	42452	4	6/16/2008	CLOSED IN PLACE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	1010813	42452	D2	4/10/1995	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Standard Covering						
AST	1010829	34574	1	6/1/1993	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	N							
AST	1010829	34574	2	6/1/1993	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	N							
AST	1010829	40988	3port	11/1/2011	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None						
AST	1010888	40097	1	8/1/1990	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1010888	40097	2	8/1/1990	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1010888	40097	Heavy	3/15/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N	Horizontal						
AST	1010888	40097	Waste	1/5/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N	Horizontal						
AST	1011043	41096	1	5/11/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal Tank No Roof						
AST	1011092	49234	KC-4	3/1/2013	CURR IN USE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	1011267	29119	1	12/28/1998	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1011290	51624	1	4/14/1992	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	1011291	39545	1	4/14/1992	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	NONE						
AST	1011291	51624	1	1/1/1998	CURR IN USE	Y	N	N	N		N	N		Y	N	N	N							
AST	1011332	47595	1		CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	1011344	31349	1		CURR IN USE	N	N	N	N	N	N	Y	Steel Basin	N	N	N	Y	None - Horizontal Tank						
AST	1011344	31349	2		CURR IN USE	N	N	N	N	N	N	Y	Steel Basin	N	N	N	Y	None - Horizontal Tank						
AST	1011352	42456	2		CURR IN USE	N	N	N	N	N	Y	N		N	N	N	N							
AST	1011364	34357	1port		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	1011385	34574	Hilton1		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1011385	34574	Hilton2		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1011440	40988	1	1/1/2002	CURR IN USE	N	Y	N	N	N	N	Y	Ring Wall	N	N	Y	N							
AST	1011440	40988	2	1/1/2002	CURR IN USE	N	Y	N	N	N	N	Y	Ring Wall	N	N	Y	N							
AST	1011498	49028	1	3/20/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None						
AST	1011509	27642	1	6/6/2007	DISMANTLED	N	N	N	N	N	N	Y	Asphalt	N	N	N	Y	None						
AST	1011509	27642	2	12/1/2005	DISMANTLED	N	N	N	N	N	N	Y	Asphalt	N	N	N	Y	None						
AST	1012224	44208	1	1/7/1985	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N	Horizontal Tank						
AST	1012271	49068	1	9/7/2018	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	1012723	31942	FD-1	4/15/2001	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	1012736	46989	5		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1012736	46989	6		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1012794	41282	01	1/1/1964	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1012794	41282	02	1/1/1964	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1012794	41282	03		CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1012794	41282	04	1/1/1964	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1012794	41282	05	1/1/1964	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1012794	41282	06	1/1/1978	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1012794	41282	07	9/29/2014	CURR IN USE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	1012794	41282	07		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	horizontal						
AST	1012985	27913	01		PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1012985	27913	02		PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1012985	27913	03		PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1012985	27913	04		PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1012985	27913	05		CURR IN USE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	1012985	27913	06		CURR IN USE	N	Y	N	N	Y	N	N		N	N	Y	N							
AST	1012985	27913	07	9/15/2000	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	1012985	27913	08	9/15/2000	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	1012985	27913	09	9/15/2000	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	1012985	27913	10	9/15/2000	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	1012985	27913	P7		DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	1012985	27913	P8		DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	1012985	27913	P9		DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	1013020	28523	D1C	8/1/1997	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1013020	28523	D2C	8/1/1997	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1013028	43323	1C	4/23/1993	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	None-Horizontal Tank						
AST	1013028	43323	2C	4/23/1993	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	None-Horizontal Tank						
AST	1013033	42774	194955	6/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	1013049	37055	1	2/1/1988	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1013049	37055	2	2/1/1988	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1013051	43984	1	4/1/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None						
AST	1013051	43984	2	4/1/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None						
AST	1013051	43984	3	4/1/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None						
AST	1013051	43984	4	4/1/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None						
AST	1013059	38301	1	10/1/1991	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	1013059	38301	4	3/4/1989	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	1013386	38051	1	6/1/1987	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	1013507	46871	AST-1	6/15/1995	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	1013529	35640	1port	11/1/1992	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y	"Horizontal Tank, No Roof"						
AST	1013598	34558	1	7/1/1989	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	1013891	45643	21737A	10/8/1998	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1013891	45643	21737B	10/8/1998	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1014164	40988	1		CURR IN USE	N	N	N	N	N	N	Y	Asphalt	N	N	N	Y	Horizontal						
AST	1014245	31359	1	9/1/1990	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1014245	31359	2	9/1/1990	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1014246	31359	1	12/1/1990	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1014249	31359	1	9/1/1991	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1014249	31359	2	9/1/1991	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1014251	31359	1	11/1/1992	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1014251	31359	2	11/1/1992	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	1014470	37846	1	4/1/1987	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1014470	37846	2	4/1/1987	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1014538	30952	1skid	6/8/1992	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	1014539	30952	1port	4/1/2005	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	1014539	30952	2port	4/1/2005	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	1014650	27255	1	5/1/1975	PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	N							
AST	1014658	44675	1	10/15/2007	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	Y	Portable/skid; Horizontal						
AST	1014902	34772	2	3/20/1992	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	NONE						
AST	1014902	34772	3	3/20/1992	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	NONE						
AST	1014918	34772	000001	8/11/1958	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	UNIFIED CONSTRUCTION						
AST	1014918	34772	000002	11/22/1958	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	UNIFIED CONSTRUCTION						
AST	1014918	34772	000003	11/23/1961	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	UNIFIED CONSTRUCTION						
AST	1014918	34772	000007	8/11/1958	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	UNIFIED  CONSTRUCTION						
AST	1014918	34772	000008	8/11/1958	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	UNIFIED CONSTRUCTION						
AST	1014918	34772	000009	8/11/1958	CURR IN USE	N	Y	Y	N	N	N	N		Y	N	N	N							
AST	1014918	34772	16	8/11/1958	CURR IN USE	N	N	Y	N	N	N	Y	MOUNTED ON CONCRETE SADDLE	Y	N	N	Y	CYLINDRICAL TANK MOUNTED HORIZONTALLY						
AST	1014918	34772	17	8/11/1958	CURR IN USE	N	N	Y	N	N	N	Y	MOUNTED ON CONCRETE SADDLE	Y	N	N	Y	CYLINDRICAL TANK MOUNTED HORIZONTALLY						
AST	1014918	34772	20	12/1/1990	CLOSED IN PLACE	N	Y	Y	N	N	N	N		Y	N	N	Y	CYLINDRICAL TANK MOUNTED HORIZONTALLY						
AST	1014918	34772	21	3/5/1974	CLOSED IN PLACE	N	N	Y	N	N	N	N		N	N	Y	Y	CENTER POLE & RAFTER: CONE						
AST	1014918	45564	RBJ2000-02	9/15/2009	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	1014918	45564	RBJ2000D	5/29/2009	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None Horiztonal Tank						
AST	1015052	29364	K-1		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	1015054	29364	3	9/14/2012	CURR IN USE	N	N	Y	N	N	N	Y	Asphalt	N	N	N	Y	None						
AST	1015054	29364	4	9/14/2012	CURR IN USE	N	N	Y	N	N	N	Y	Asphalt	N	N	N	Y	None						
AST	1015054	34574	APPC45	6/1/1983	PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y	Double Walled Tank						
AST	1015055	34574	1		CURR IN USE	Y	N	Y	N	N	N	N		N	N	N	Y							
AST	1015098	41773	1		CURR IN USE	N	Y	Y	N	N	N	N		N	N	Y	N							
AST	1015098	41773	2		CURR IN USE	N	Y	Y	N	N	N	N		N	N	Y	N							
AST	1015098	41773	3		CURR IN USE	N	N	N	N	N	N	Y	Ringwall	N	N	N	N							
AST	1015098	41773	4		CURR IN USE	N	N	N	N	N	N	Y	Ringwall	N	N	N	N							
AST	1015100	40133	1port	2/8/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	1015100	40133	2	2/8/1999	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N	Horizontal						
AST	1015100	40133	3	2/8/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	1015100	40133	4	7/24/2013	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	1015101	43795	6	6/1/2006	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N	None - Horizontal Tank						
AST	1015102	36439	JR002	6/1/2002	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	None						
AST	1015102	36439	JR003	5/20/2007	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	1015103	36439	D1	8/1/1994	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1015105	40133	1	3/15/2004	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal						
AST	1015105	40133	2	9/10/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	1015105	40133	3	6/3/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	1015105	40133	4	9/10/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	1015105	40133	6	5/1/2011	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1015105	40133	D5	9/12/2005	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	1015110	40133	1	10/13/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1015110	40133	2	10/13/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1015110	40133	3	10/13/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
AST	1015110	40133	4	10/13/2004	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	None - Horizontal Tank						
